ROWNUM;Name;Location;Type;TypePhoto;Power;AdmArea;X_WGS;Y_WGS;GLOBALID;
968;"Часы";"Свободы ул., д13/2 1-опора до пересечения с ул.Циолковского";"КП 098-01";"";"0.125";"Северо-Западный АО";"37.452543";"55.828582";"92387323";
969;"Часы";"Свободы ул., д29";"КП 098-01";"";"0.125";"Северо-Западный АО";"37.453878";"55.836787";"92387324";
970;"Часы";"Селезневская ул., д30 к1";"КП 098-01";"";"0.12";"Центральный АО";"37.609722";"55.780828";"92387325";
971;"Часы";"Селезневская ул., д4";"КП-098";"";"0.125";"Центральный АО";"37.60369";"55.779796";"92387326";
972;"Часы";"Семеновская Б.ул., д50/60 Салон-парикмахерская";"КП 098-01";"";"0.12";"Восточный АО";"37.717402";"55.780299";"92387327";
973;"Часы";"Серпуховская пл., д1 м.""Серпуховская""";"КП-098";"";"0.125";"Центральный АО";"37.62422";"55.729492";"92387328";
974;"Часы";"Славянская пл., м.""Китай-город""";"КП 098-01";"";"0.12";"Центральный АО";"37.633816";"55.753452";"92387329";
975;"Часы";"Славянский б-р, д13 к1";"КП 098-01";"";"0.12";"Западный АО";"37.464631";"55.726128";"92387330";
976;"Часы";"Славянский б-р, д5 пересечение с местным пр.";"КП 098-01";"";"0.08";"Западный АО";"37.472209";"55.727522";"92387331";
977;"Часы";"Славянский б-р, д9";"АЧС 2-900";"";"0.125";"Западный АО";"37.469097";"55.726951";"92387332";
978;"Часы";"Смоленская пл., д11 м. ""Смоленская""";"КП-098";"";"0.125";"Центральный АО";"37.582443";"55.74949";"92387333";
979;"Часы";"Смоленский б-р, д22";"АЧС 2-900";"";"0.125";"Центральный АО";"37.584848";"55.742135";"92387334";
980;"Часы";"Фестивальная ул., д8";"КП 098-01";"";"0.12";"Северный АО";"37.492383";"55.859365";"92387335";
981;"Часы";"Снежная ул., д13 к/т ""Сатурн""";"КП 098-01";"";"0.125";"Северо-Восточный АО";"37.646209";"55.852151";"92387336";
982;"Часы";"Солнцевский просп., д2";"КП 098-01";"";"0.125";"Западный АО";"37.395934";"55.652615";"92387337";
983;"Часы";"Солнцевский просп., напротив д15";"КП 098-01";"";"0.125";"Западный АО";"37.407207";"55.649199";"92387338";
984;"Часы";"Спартаковская ул., д6 пересечение с ул.Новорязанская";"АЧС-800";"";"0.08";"Центральный АО";"37.672475";"55.771139";"92387339";
985;"Часы";"Сретенский бульв., напротив д2 пересечение с ул.Сретенская";"КП 098-01";"";"0.12";"Центральный АО";"37.635955";"55.766222";"92387340";
986;"Часы";"Страстной б-р, д2-4 к/т ""Пушкинский""";"КП 098-01";"";"0.12";"Центральный АО";"37.607376";"55.76534";"92387341";
987;"Часы";"Суворовская пл., д2 Театр Советской Армии";"КП-098";"";"0.125";"Центральный АО";"37.614804";"55.783191";"92387342";
988;"Часы";"Сухаревская М.пл., д10/31 м. ""Сухаревская""";"КП 098-01";"";"0.12";"Центральный АО";"37.631888";"55.772541";"92387343";
989;"Часы";"Сущевский Вал ул., д63 пересечение с 2-й ул.Марьиной Рощи к/т Гавана";"КП-098";"";"0.08";"Северо-Восточный АО";"37.619437";"55.793276";"92387344";
990;"Часы";"Таганская пл., м.""Таганская"" кольцевая";"КП 098-01";"";"0.08";"Центральный АО";"37.653716";"55.74213";"92387345";
991;"Часы";"Таганская пл., напротив д2";"КП 098-01";"";"0.12";"Центральный АО";"37.654373";"55.741399";"92387346";
992;"Часы";"Таганская ул., д25";"АЧС-800";"";"0.08";"Центральный АО";"37.664865";"55.739762";"92387347";
993;"Часы";"Тверская ул., д15 Мэрия";"КП 098-01";"";"0.12";"Центральный АО";"37.608383";"55.762201";"92387349";
994;"Часы";"Тверская ул., д17 пересечение с Тверским бульв.";"КП 098-01";"";"0.12";"Центральный АО";"37.605737";"55.764338";"92387350";
995;"Часы";"Тверская ул., д20/1 пересечение с Настасьинским пер. гост.""Минск""";"КП 098-01";"";"0.12";"Центральный АО";"37.602447";"55.766494";"92387351";
996;"Часы";"Тверской б-р, д22 МХАТ";"КП 098-01";"";"0.12";"Центральный АО";"37.603008";"55.761833";"92387352";
997;"Часы";"Тверской б-р, д23 Театр им. Пушкина";"КП 098-01";"";"0.12";"Центральный АО";"37.601942";"55.762123";"92387353";
998;"Часы";"Туполева академика наб., д15 к5";"КП-098";"";"0.125";"Центральный АО";"37.683801";"55.760311";"92387354";
999;"Часы";"Неглинная ул., д14";"КП 098-01";"";"0.12";"Центральный АО";"37.620117";"55.76428";"92387355";
1000;"Часы";"Театральная аллея, м.""Динамо""";"АЧС 2-900";"";"0.125";"Северный АО";"37.556403";"55.790925";"92387356";
1001;"Часы";"Театральный пр., д5/12 Центральный Детский Мир";"КП 098-01";"";"0.12";"Центральный АО";"37.624917";"55.759681";"92387357";
1002;"Часы";"Театральный пр., д4,напротив Центрального Детского мира";"КП-098";"";"0.125";"Центральный АО";"37.62504";"55.759407";"92387358";
1003;"Часы";"Театральный пр., д1 пересечение с ул.Неглиная";"КП-098";"";"0.125";"Центральный АО";"37.621197";"55.759242";"92387359";
1004;"Часы";"Ленинский просп., д109";"КП 098-03";"";"0.12";"Юго-Западный АО";"37.510313";"55.664051";"92387360";
1005;"Часы";"Нижегородская ул., д25";"КП 098-01";"";"0.12";"Центральный АО";"37.694004";"55.737056";"92387361";
1006;"Часы";"Трофимова ул., д10";"КП 098-01";"";"0.12";"Южный АО";"37.666677";"55.702194";"92387362";
1007;"Часы";"Носовихинское шоссе, напротив д9";"КП 098-01";"";"0.12";"Восточный АО";"37.861568";"55.745205";"92387363";
1008;"Часы";"Профсоюзная ул., д2 ст.м.""Академическая""";"КП 098-01";"";"0.12";"Юго-Западный АО";"37.57249";"55.687174";"92387364";
1009;"Часы";"Декабристов ул., д12";"КП 098-01";"";"0.12";"Северо-Восточный АО";"37.604599";"55.864097";"92387365";
1010;"Часы";"Марксистская ул., д24";"КП 098-01";"";"0.12";"Центральный АО";"37.662197";"55.737369";"92387366";
1011;"Часы";"Ленинский просп., д134";"КП 098-03";"";"0.12";"Западный АО";"37.509864";"55.664274";"92387367";
1012;"Часы";"Новощукинская ул., д5";"КП 098-01";"";"0.12";"Северо-Западный АО";"37.458839";"55.807143";"92387368";
1013;"Часы";"Профсоюзная ул., д54 ст. м.""Новые Черемушки""";"КП 098-01";"";"0.12";"Юго-Западный АО";"37.555235";"55.671046";"92387369";
1014;"Часы";"Парковая 9-я ул., д59 стр.3";"КП 098-01";"";"0.12";"Восточный АО";"37.79835";"55.808416";"92387370";
1015;"Часы";"Земляной вал ул., д61/2";"КП 098-01";"";"0.12";"Центральный АО";"37.656024";"55.748256";"92387371";
1016;"Часы";"Декабристов ул., д21";"КП 098-01";"";"0.12";"Северо-Восточный АО";"37.60646";"55.863692";"92387372";
1017;"Часы";"Гарибальди ул., д23";"КП 098-03";"";"0.12";"Юго-Западный АО";"37.553076";"55.671384";"92387373";
1018;"Часы";"Полянка Б.ул., д30";"КП 098-01";"";"0.12";"Центральный АО";"37.619235";"55.733824";"92387374";
1019;"Часы";"Бакунинская ул., д23/41";"КП 098-01";"";"0.12";"Центральный АО";"37.685874";"55.775922";"92387375";
1020;"Часы";"Кожевническая ул., д1Б";"КП 098-01";"";"0.12";"Центральный АО";"37.642069";"55.730142";"92387376";
1021;"Часы";"Кутузовский просп., д23";"КП 098-01";"";"0.12";"Западный АО";"37.546686";"55.744147";"92387377";
1022;"Часы";"Коштоянца ул., д41 (д90 по ул.Лобачевского)";"КП 098-01";"";"0.12";"Западный АО";"37.48643";"55.676529";"92387378";
1023;"Часы";"Комсомольский просп., д25 к1";"КП 098-01";"";"0.12";"Центральный АО";"37.582162";"55.726992";"92387379";
1024;"Часы";"Кутузовский просп., д59";"КП 098-01";"";"0.12";"Западный АО";"37.458599";"55.725559";"92387380";
1025;"Часы";"Лобачевского ул., д98";"КП 098-01";"";"0.12";"Западный АО";"37.478693";"55.6852";"92387381";
1026;"Часы";"Кусковская ул., д23 к1";"КП 098-01";"";"0.12";"Восточный АО";"37.782388";"55.740228";"92387382";
1027;"Часы";"Цветной бульв., д25";"КП 098-01";"";"0.12";"Центральный АО";"37.620857";"55.773081";"92387383";
1028;"Часы";"Севастопольский просп., д40";"КП 098-01";"";"0.12";"Юго-Западный АО";"37.570287";"55.6561";"92387384";
1029;"Часы";"Обручева ул., напротив д34";"КП 098-01";"";"0.12";"Юго-Западный АО";"37.54097";"55.654983";"92387385";
1030;"Часы";"Люсиновская ул., д12";"КП 098-01";"";"0.12";"Центральный АО";"37.622511";"55.724957";"92387386";
1031;"Часы";"Филевская М. ул., д70";"КП 098-01";"";"0.12";"Западный АО";"37.448008";"55.731318";"92387387";
1032;"Часы";"Сущевский Вал ул., д16";"КП 098-01";"";"0.12";"Северо-Восточный АО";"37.602731";"55.792481";"92387388";
1033;"Часы";"Можайское шоссе, д31";"КП 098-01";"";"0.12";"Западный АО";"37.419085";"55.718884";"92387389";
